status_source_to_main	path	previous_path	domain	decision
D	fabushi/temp_video_feed/ios/Runner/Base.lproj/Main.storyboard		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/ios/Runner/Info.plist		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/ios/Runner/Runner-Bridging-Header.h		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/ios/RunnerTests/RunnerTests.swift		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/l10n.yaml		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/config/localization/app_localizations.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/config/localization/app_localizations_en.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/config/localization/app_localizations_tr.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/config/localization/en.arb		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/config/localization/tr.arb		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/design_system/colors.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/design_system/widgets/bottom_navigation_widget.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/di/dependency_injector.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/init/app_widget.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/init/router/app_router.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/init/router/custom_page_builder_widget.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/utils/constants/enums/router_enum.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/utils/extensions/context_size_extensions.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/core/utils/helpers/adaptive_helper.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/dashboard/presentation/view/dashboard_view.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/profile/presentation/view/profile_view.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/data/models/response/video_response_model.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/data/models/response/video_response_model.g.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/data/repository_impl/video_feed_repository_impl.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/domain/entities/video_entity.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/domain/repositories/video_feed_repository.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/domain/usecases/fetch_more_videos_usecase.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/domain/usecases/fetch_videos_usecase.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/bloc/video_feed_cubit.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/bloc/video_feed_state.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/video_feed_view.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_description_text.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_follow_button.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_interaction_button.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_interaction_buttons.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_item.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_optimized_video_player.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_overlay_section.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_user_header.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/features/video_feed/presentation/view/widgets/video_feed_view_user_info_section.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/lib/main.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/temp_video_feed/pubspec.yaml		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/test/features/flashcards/content_pipeline_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/features/flashcards/flashcard_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/integration/.gitkeep		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/integration_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/services/auth_service_test.dart		identity-auth	SOURCE_BETTER_REVIEW
D	fabushi/test/shared_asset_manager_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/telegram_chat_contract_test.dart		messaging-collaboration	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/codex_composer_mentions_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/content_filter_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/core/.gitkeep		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/core/app_config_buddha_model_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/core/network/api_client_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/features/.gitkeep		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/leaderboard_social_privacy_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/mini_app_registry_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/models/file_transfer_model_send_content_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/models/practice_book_model_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/practice_privacy_settings_entry_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/semantic_nlp_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/agent_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/ai_backend_policy_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/api_client_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/asset_loader_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/co_practice_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/comment_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/dacheng_ai_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/desktop_control/desktop_control_bridge_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/http_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/like_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/llama_inference_service_android_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/membership_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/recitation_progress_matcher_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/services/social_service_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/widgets/buddha_model_loading_overlay_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/unit/widgets/scene_render_mode_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/utils/search_utils_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/widget/.gitkeep		tests	SOURCE_BETTER_REVIEW
D	fabushi/test/widget_test.dart		tests	SOURCE_BETTER_REVIEW
D	fabushi/test_driver/store_screenshot_driver.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/test_search_fix.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/tool/desktop_package_cli.dart		repository-other	SOURCE_BETTER_REVIEW
D	fabushi/tool/inspect_buddha_model.dart		repository-other	SOURCE_BETTER_REVIEW
M	fabushi/web/alipay-login-functions.js		identity-auth	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/alipay-utils.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/auth-utils.js		identity-auth	MAIN_SUPERSEDES_REVIEW
D	fabushi/web/canvaskit/canvaskit.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/canvaskit.js.symbols		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/canvaskit.wasm		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/chromium/canvaskit.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/chromium/canvaskit.js.symbols		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/chromium/canvaskit.wasm		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm.js.symbols		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm.wasm		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm_heavy.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm_heavy.js.symbols		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/canvaskit/skwasm_heavy.wasm		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/drift_worker.dart		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/flutter-loading-optimizer.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/flutter.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/flutter_service_worker.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/frontend-worker.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/index.html		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/manifest.json		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/optimized_service_worker.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/service-worker.js		platform-web-worker	SOURCE_BETTER_REVIEW
M	fabushi/web/src/config/constants.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/admin.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/apple-iap.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/assets.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/src/handlers/auth-provider-bridge.js		identity-auth	MAIN_HAS
M	fabushi/web/src/handlers/auth.js		identity-auth	MAIN_SUPERSEDES_REVIEW
D	fabushi/web/src/handlers/leaderboard.js		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/src/handlers/marketplace.js		platform-web-worker	SOURCE_BETTER_REVIEW
M	fabushi/web/src/handlers/moderation.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/payment.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/redeem.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/sms.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/handlers/verification.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/router.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/routes/auth-routes.js		identity-auth	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/src/routes/commerce-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/community-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/content-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/core-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/legacy-practice-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/ops-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/routes/platform-gateway-routes.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/security/apple-jws-verifier.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/security/request-gate.js		platform-web-worker	MAIN_HAS
M	fabushi/web/src/use-cases/account-registration.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/src/utils/helpers.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/src/utils/provider-token-verifier.js		platform-web-worker	MAIN_HAS
A	fabushi/web/src/utils/system-mail.js		platform-web-worker	MAIN_HAS
D	fabushi/web/test_private_key.pem		platform-web-worker	SOURCE_BETTER_REVIEW
D	fabushi/web/test_private_key_pkcs8.pem		platform-web-worker	SOURCE_BETTER_REVIEW
M	fabushi/web/tests/account-deletion-and-practice-privacy.test.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/tests/alipay-user-id.test.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
M	fabushi/web/tests/apple-iap.test.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/tests/apple-jws-verifier.test.js		platform-web-worker	MAIN_HAS
M	fabushi/web/tests/assets-r2.test.js		platform-web-worker	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/tests/auth-provider-bridge.test.js		identity-auth	MAIN_HAS
M	fabushi/web/tests/auth-user-id.test.js		identity-auth	MAIN_SUPERSEDES_REVIEW
A	fabushi/web/tests/fabushi-pay-rust.test.js		platform-web-worker	MAIN_HAS
M	fabushi/web/tests/friends-and-messages-contract.test.js		messaging-collaboration	MAIN_SUPERSEDES_REVIEW
